locked_sample_version,video_id,transcript_id,creator,channel_id,transcript_source,language,transcript_status,text_length_bucket,included_in_locked_sample,exclusion_reason,source_file_or_table,notes
locked_artifact_sample_v1_2026-05-16,uQkCp-tRMYU,uQkCp-tRMYU,Dividendology,UCgCh-2AfEBtWrNBC2OoNQYg,external_provider,English (auto-generated),available,2001_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,uR7p0mAVdBc,uR7p0mAVdBc,Kenan Grace,UCfbqdAYRKCKS3okHg8VhpIQ,external_provider,English,available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,uT9I0ZTM2pA,uT9I0ZTM2pA,Best of Us Investors,UC-hq1OIl97y7h0DiJx45N3w,external_provider,en,available,2001_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,uVHGgSXtQmE,uVHGgSXtQmE,Daniel Pronk,UCL-F-8nxFtFZ4M3RWkGn6Qw,external_provider,English (auto-generated),available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,uVOPopewZdM,uVOPopewZdM,"Mark Roussin, CPA",UCC7xhD0o7FBHdKXZxMRFspQ,external_provider,English (auto-generated),available,gt_10000,supports_locked_event,,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,uVOundogDXo,uVOundogDXo,Daniel Pronk,UCL-F-8nxFtFZ4M3RWkGn6Qw,external_provider,English (auto-generated),available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,uVdTuxEkJV8,uVdTuxEkJV8,CNBC Television,UCrp_UI8XtuYfpiqluWLD7Lw,external_provider,English (auto-generated),available,2001_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,uVoVQBUDaUA,uVoVQBUDaUA,Joseph Carlson,UCbta0n8i6Rljh0obO7HzG9A,external_provider,English,available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,uVolWu7Wphw,uVolWu7Wphw,Dividendology,UCgCh-2AfEBtWrNBC2OoNQYg,external_provider,English (auto-generated),available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,uWdAVmRhGd0,uWdAVmRhGd0,Dividend Bull,UCLxMEPUoHpKq4PEk85RZn9A,external_provider,English (auto-generated),available,2001_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,uX7XroLdhXI,uX7XroLdhXI,Meet Kevin,UCUvvj5lwue7PspotMDjk5UA,external_provider,English,available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,uXMkdl0z2PM,uXMkdl0z2PM,Felix & Friends,UCIJWJyNm1855PII7RZqorHQ,external_provider,English,available,51_500,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,uXnyURBcjL8,uXnyURBcjL8,Tom Nash,UCJwKCyEIFHwUOPQQ-4kC1Zw,external_provider,English,available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,uXqBc7zuNck,uXqBc7zuNck,Kenan Grace,UCfbqdAYRKCKS3okHg8VhpIQ,external_provider,English,available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,uYBVYQbgklA,uYBVYQbgklA,Ale's World of Stocks,UCXhrqxFZbG-k8l7v-XhX3ZQ,external_provider,English (auto-generated),available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,uYq2MnKoGL4,uYq2MnKoGL4,"Parkev Tatevosian, CFA",UCwKB_00dPL3x5XmHF9IJCrg,external_provider,English (auto-generated),available,2001_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,uZdQETgTJNQ,uZdQETgTJNQ,Dividend Bull,UCLxMEPUoHpKq4PEk85RZn9A,external_provider,English (auto-generated),available,2001_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,uZpBbm8P6xA,uZpBbm8P6xA,"Mark Roussin, CPA",UCC7xhD0o7FBHdKXZxMRFspQ,external_provider,en,available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,u_Hc1vuxzPo,u_Hc1vuxzPo,Dividend Bull,UCLxMEPUoHpKq4PEk85RZn9A,external_provider,English (auto-generated),available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,u_nwBQYValg,u_nwBQYValg,"Value Investing with Sven Carlin, Ph.D.",UCrTTBSUr0zhPU56UQljag5A,external_provider,English (auto-generated),available,2001_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,u_rQp9ni5nw,u_rQp9ni5nw,Daniel Pronk,UCL-F-8nxFtFZ4M3RWkGn6Qw,external_provider,English (auto-generated),available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,u_uHofLUngk,u_uHofLUngk,Investing with Tom,UCG9FGwgAx9-RKq1smF1lc8w,external_provider,English (auto-generated),available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,ua65Sdwp9w0,ua65Sdwp9w0,"Mark Roussin, CPA",UCC7xhD0o7FBHdKXZxMRFspQ,external_provider,English (auto-generated),available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,uaNdFZ7C82s,uaNdFZ7C82s,Financial Education,UCnMn36GT_H0X-w5_ckLtlgQ,external_provider,English,available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,uaSv6KBzlWk,uaSv6KBzlWk,Kenan Grace,UCfbqdAYRKCKS3okHg8VhpIQ,external_provider,English,available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,uaaWPagF2l8,uaaWPagF2l8,Ale's World of Stocks,UCXhrqxFZbG-k8l7v-XhX3ZQ,external_provider,English,available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,uaqizVc4PHQ,uaqizVc4PHQ,Tom Nash,UCJwKCyEIFHwUOPQQ-4kC1Zw,external_provider,English,available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,ubr5rZvkrpY,ubr5rZvkrpY,"Parkev Tatevosian, CFA",UCwKB_00dPL3x5XmHF9IJCrg,external_provider,English (auto-generated),available,2001_10000,supports_locked_event,,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,ucfaq2HtR4w,ucfaq2HtR4w,Ticker Symbol: YOU,UC7kCeZ53sli_9XwuQeFxLqw,external_provider,English,available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,ucv7hCgJ1uQ,ucv7hCgJ1uQ,Graham Stephan,UCV6KDgJskWaEckne5aPA0aQ,external_provider,English,available,2001_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,ud9JcFxDnxY,ud9JcFxDnxY,Chicken Genius Singapore,UC0OnreqP55xLpA6W5nzxb5Q,youtube,German (auto-generated),available,501_2000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,ue054_ypazw,ue054_ypazw,New Money,UCvSXMi2LebwJEM1s4bz5IBA,external_provider,English,available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,ue7nbewrXzM,ue7nbewrXzM,The Investor Channel,UC7r4-nZ4icT8SIcnisXFSHQ,external_provider,English (auto-generated),available,gt_10000,supports_locked_event,,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,ueFk06G4ZcQ,ueFk06G4ZcQ,"Parkev Tatevosian, CFA",UCwKB_00dPL3x5XmHF9IJCrg,external_provider,English (auto-generated),available,2001_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,ueMEh6rTTm4,ueMEh6rTTm4,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,external_provider,English (auto-generated),available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,ued-dOWvz88,ued-dOWvz88,New Money,UCvSXMi2LebwJEM1s4bz5IBA,external_provider,English,available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,ugM_6N5_4e8,ugM_6N5_4e8,New Money,UCvSXMi2LebwJEM1s4bz5IBA,external_provider,English,available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,ugPHtT24Qr4,ugPHtT24Qr4,"Mark Roussin, CPA",UCC7xhD0o7FBHdKXZxMRFspQ,external_provider,English (auto-generated),available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,ugeUGAp_RMw,ugeUGAp_RMw,Investing with Tom,UCG9FGwgAx9-RKq1smF1lc8w,external_provider,English (auto-generated),available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,uh3N__11soY,uh3N__11soY,"Value Investing with Sven Carlin, Ph.D.",UCrTTBSUr0zhPU56UQljag5A,external_provider,English (auto-generated),available,2001_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,uh5MgS9_roA,uh5MgS9_roA,The Swedish Investor,UCAeAB8ABXGoGMbXuYPmiu2A,external_provider,English,available,2001_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,uh72gMH2vik,uh72gMH2vik,The Plain Bagel,UCFCEuCsyWP0YkP3CZ3Mr01Q,external_provider,nan,available,2001_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,uhaU5DY52o0,uhaU5DY52o0,Dividend Bull,UCLxMEPUoHpKq4PEk85RZn9A,external_provider,English (auto-generated),available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,uhsFaEzgtko,uhsFaEzgtko,Stock Moe,UCoMzWLaPjDJBbipihD694pQ,external_provider,English (auto-generated),available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,uiAl9uUzS0U,uiAl9uUzS0U,"Value Investing with Sven Carlin, Ph.D.",UCrTTBSUr0zhPU56UQljag5A,external_provider,English (auto-generated),available,2001_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,uiLAT00e_iU,uiLAT00e_iU,Joseph Carlson,UCbta0n8i6Rljh0obO7HzG9A,external_provider,nan,available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,uiOCUFvaOsI,uiOCUFvaOsI,Stock Moe,UCoMzWLaPjDJBbipihD694pQ,external_provider,English,available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,uin_1_5wzC0,uin_1_5wzC0,The Investor Channel,UC7r4-nZ4icT8SIcnisXFSHQ,external_provider,English (auto-generated),available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,uix1ZJiwrPs,uix1ZJiwrPs,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,external_provider,English (auto-generated),available,gt_10000,supports_locked_event,,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,ujLy32FllAY,ujLy32FllAY,Chris Sain,UCrTFPf6rq5OUSWb7ILW9trg,external_provider,English,available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,ujVfko8K6Ws,ujVfko8K6Ws,Financial Education,UCnMn36GT_H0X-w5_ckLtlgQ,external_provider,English,available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,ujhGOj_f3Es,ujhGOj_f3Es,"Parkev Tatevosian, CFA",UCwKB_00dPL3x5XmHF9IJCrg,external_provider,English (auto-generated),available,2001_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,ujtoMoVx38A,ujtoMoVx38A,The Swedish Investor,UCAeAB8ABXGoGMbXuYPmiu2A,external_provider,English,available,2001_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,uktM1kGFvc0,uktM1kGFvc0,HyperChange,UC1LAjODfg7dnSSrrPGGPPMw,external_provider,English,available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,ukz3sBVSiHI,ukz3sBVSiHI,Meet Kevin,UCUvvj5lwue7PspotMDjk5UA,external_provider,English,available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,ul-Aj3QjU_k,ul-Aj3QjU_k,Best of Us Investors,UC-hq1OIl97y7h0DiJx45N3w,external_provider,English,available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,ul9ghu1pzWc,ul9ghu1pzWc,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,external_provider,English (auto-generated),available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,um1Wvh3bKdY,um1Wvh3bKdY,"Mark Roussin, CPA",UCC7xhD0o7FBHdKXZxMRFspQ,external_provider,English (auto-generated),available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,um2124zceUc,um2124zceUc,Bloomberg Television,UCIALMKvObZNtJ6AmdCLP7Lg,external_provider,nan,available,2001_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,umpL-oyZ1Bs,umpL-oyZ1Bs,Dividendology,UCgCh-2AfEBtWrNBC2OoNQYg,external_provider,English (auto-generated),available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,unApCDZCh5c,unApCDZCh5c,HyperChange,UC1LAjODfg7dnSSrrPGGPPMw,external_provider,nan,available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,uoOGvrau7i4,uoOGvrau7i4,"Mark Roussin, CPA",UCC7xhD0o7FBHdKXZxMRFspQ,external_provider,English (auto-generated),available,gt_10000,supports_locked_event,,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,uobsJDFiWsA,uobsJDFiWsA,Minority Mindset,UCT3EznhW_CNFcfOlyDNTLLw,external_provider,English,available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
locked_artifact_sample_v1_2026-05-16,uooyDMYTvLo,uooyDMYTvLo,ZipTrader,UC0BGhWsIbV7Dm-lsvhdlMbA,external_provider,English,available,gt_10000,current_live_db_transcript_not_linked_to_locked_event,not linked to committed 1554-event locked panel; historical 8994 transcript lock list is not reconstructible from committed files,data/finfluencer_alpha.db:youtube_transcripts metadata only; no full_text exported,compact_current_db_transcript_metadata; not proof of historical 8994 transcript count
