event_id,video_id,ticker,company_name,creator,publish_date,recommendation_type,event_quality_score,classification_confidence,direction_confidence,ticker_disambiguation_score,evidence_verb_count,explicit_buy_sell_hold_terms,conditional_language_flag,ambiguous_language_flag,historical_discussion_flag,option_or_crypto_confusion_flag,ticker_false_positive_risk,duplicate_cluster_id,duplicate_nearby_event_count,lookahead_risk_score,low_lookahead_flag,top5_flag,evidence_excerpt_short_hash,reason_codes,confidence_bucket
117,Jr3qnEoyjHQ,NVDA,Nvidia,"Mark Roussin, CPA",2024-02-08,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,98d86bc6c0f1ee32,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
118,Jr3qnEoyjHQ,GOOGL,Alphabet,"Mark Roussin, CPA",2024-02-08,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,60b200a5c59c6e21,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
119,KPbZs0kJhsA,AMD,nan,The Investor Channel,2023-01-26,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,04b95d374f5a2346,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
120,Kf5IeXjfEV0,TSLA,Tesla,"Mark Roussin, CPA",2023-07-05,buy,2,45,45,90,1,buy,True,True,False,False,False,,,70,False,True,48075a10819c683a,proxy_quality_from_locked_manifest_no_transcript_text_exported,low
121,Kf5IeXjfEV0,GOOGL,Alphabet,"Mark Roussin, CPA",2023-07-05,buy,2,40,40,90,1,buy,True,True,False,False,False,,,70,False,False,aefb6c9d39a9859a,proxy_quality_from_locked_manifest_no_transcript_text_exported,low
122,L203FYqE18s,MSFT,Microsoft,The Investor Channel,2023-07-07,sell,3,60,60,90,1,sell,False,False,False,False,False,,,70,False,False,3d17e647735ada61,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
123,L203FYqE18s,AAPL,Apple,The Investor Channel,2023-07-07,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,d36f945b8b12e5c1,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
124,L203FYqE18s,AMZN,Amazon,The Investor Channel,2023-07-07,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,5a2cf2530274e0c1,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
125,L203FYqE18s,GOOGL,Alphabet,The Investor Channel,2023-07-07,sell,3,60,60,90,1,sell,False,False,False,False,False,,,70,False,False,ce503f888c6b9e93,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
126,LOFBkmLXKpg,GOOGL,Alphabet,Couch Investor,2025-08-19,buy,4,90,90,90,1,buy,False,False,False,False,False,,,20,True,False,4088795270510436,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
127,LOS2PyV2pqo,NVDA,Nvidia,Jose Najarro Stocks,2025-08-28,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,2c0780910b15460e,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
128,LOS2PyV2pqo,GOOGL,Alphabet,Jose Najarro Stocks,2025-08-28,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,fbcc798397753daa,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
129,LSUYcqxepAM,GOOGL,Alphabet,Jose Najarro Stocks,2025-09-04,sell,3,60,60,90,1,sell,False,False,False,False,False,,,70,False,False,065b70690f301770,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
130,LUz2iGASKj8,AAPL,Apple,The Investor Channel,2023-03-31,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,e2be83ab4cd6bd5e,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
131,LW5PYybSaQc,AMZN,Amazon,The Investor Channel,2023-02-02,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,49cf6283009bf2a7,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
132,LYrD77UnYwc,PYPL,PayPal,Couch Investor,2025-09-03,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,1cdad0dd58d47671,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
133,LYrD77UnYwc,AAPL,Apple,Couch Investor,2025-09-03,buy,4,95,95,90,1,buy,False,False,False,False,False,,,20,True,True,3a5362af9074fa97,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
134,M591u02m3m4,TSLA,Tesla,"Mark Roussin, CPA",2023-11-06,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,76e6290297e1eb48,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
135,MD9aPvypKlU,NVDA,Nvidia,Jose Najarro Stocks,2025-07-16,buy,4,95,95,90,1,buy,False,False,False,False,False,,,20,True,True,0bd423d63d54d7de,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
136,MQ86Mut9A9I,AMD,nan,"Parkev Tatevosian, CFA",2026-02-22,buy,2,55,55,90,1,buy,True,True,False,False,False,,,20,True,True,4868938b88b441c7,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
137,MQ86Mut9A9I,AMD,nan,"Parkev Tatevosian, CFA",2026-02-22,sell,3,75,75,90,1,sell,False,False,False,False,False,,,20,True,True,abce4d8addcff91b,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
138,MdBJZubgoCU,PYPL,PayPal,Jose Najarro Stocks,2025-08-19,buy,2,40,40,90,1,buy,True,True,False,False,False,,,70,False,False,bce427d0ef38987e,proxy_quality_from_locked_manifest_no_transcript_text_exported,low
139,MdBJZubgoCU,PYPL,PayPal,Jose Najarro Stocks,2025-08-19,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,c35a5da7dcd36554,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
140,MdBJZubgoCU,SOFI,SoFi,Jose Najarro Stocks,2025-08-19,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,c5de5956f3537eb3,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
141,MdBJZubgoCU,GOOGL,Alphabet,Jose Najarro Stocks,2025-08-19,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,853b53fd10853b53,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
142,MiggHZyISvg,AAPL,Apple,The Investor Channel,2023-09-22,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,0be8e0ea44c63659,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
143,MiggHZyISvg,AMZN,Amazon,The Investor Channel,2023-09-22,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,9de4ddd1fe5d75d7,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
144,MiggHZyISvg,GOOGL,Alphabet,The Investor Channel,2023-09-22,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,f95f9ca261426164,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
145,MiggHZyISvg,TSLA,Tesla,The Investor Channel,2023-09-22,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,f38bc2420753a2ea,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
146,MiggHZyISvg,TSLA,Tesla,The Investor Channel,2023-09-22,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,50386c388eed22df,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
147,MmUhgfTMrZg,NVDA,Nvidia,The Investor Channel,2023-02-17,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,4f614bcce8e7cc55,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
148,NaFTklG243s,AMD,nan,"Parkev Tatevosian, CFA",2026-02-25,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,25e59dfa28791b38,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
149,Nbe51cQi5zA,NVDA,Nvidia,"Parkev Tatevosian, CFA",2026-03-12,buy,4,95,95,90,1,buy,False,False,False,False,False,,,20,True,True,d267d996f053b3b9,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
150,Ogtt6YIOnwY,AMD,nan,Couch Investor,2025-08-14,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,0355a70fe9831535,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
151,OiynXzBbo90,NVDA,Nvidia,Jose Najarro Stocks,2025-08-22,sell,3,75,75,90,1,sell,False,False,False,False,False,,,20,True,True,23f214ed54dbfcfa,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
152,P39lHxm2V_Q,MSFT,Microsoft,Dividendology,2024-08-12,sell,3,70,70,90,1,sell,False,False,False,False,False,,,20,True,False,ea543adaf430d64a,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
153,P39lHxm2V_Q,MSFT,Microsoft,Dividendology,2024-08-12,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,07d313f106948042,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
154,P39lHxm2V_Q,MSFT,Microsoft,Dividendology,2024-08-12,sell,3,70,70,90,1,sell,False,False,False,False,False,,,20,True,False,6319360d10c1f46d,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
155,P39lHxm2V_Q,MSFT,Microsoft,Dividendology,2024-08-12,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,b4bd4371d41e0611,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
156,P39lHxm2V_Q,MSFT,Microsoft,Dividendology,2024-08-12,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,e0939c20c277f97d,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
157,P39lHxm2V_Q,MSFT,Microsoft,Dividendology,2024-08-12,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,6d6a5add5bbec961,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
158,P5Q_TvlGI2k,TSLA,Tesla,Couch Investor,2025-09-15,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,11a646ef44533c9b,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
159,P5Q_TvlGI2k,TSLA,Tesla,Couch Investor,2025-09-15,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,76931dd588e301c0,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
160,P5Q_TvlGI2k,NVDA,Nvidia,Couch Investor,2025-09-15,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,f7b27b3940cad019,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
161,P5Q_TvlGI2k,NVDA,Nvidia,Couch Investor,2025-09-15,sell,3,75,75,90,1,sell,False,False,False,False,False,,,20,True,True,a97444a30d666795,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
162,PQ13EzRF-iU,AMD,nan,Jose Najarro Stocks,2025-08-05,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,0158868efefdca39,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
163,PQ13EzRF-iU,GOOGL,Alphabet,Jose Najarro Stocks,2025-08-05,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,f3dd03638757f9f6,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
164,PQ13EzRF-iU,AMZN,Amazon,Jose Najarro Stocks,2025-08-05,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,602b931bb8d67ae6,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
165,PhvCZV12D5M,MSFT,Microsoft,"Parkev Tatevosian, CFA",2026-03-09,buy,2,50,50,90,1,buy,True,True,False,False,False,,,20,True,False,cda3f6c299514d5c,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
166,PhvCZV12D5M,MSFT,Microsoft,"Parkev Tatevosian, CFA",2026-03-09,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,f4a5965e1f3bb300,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
167,PuL8wm2jDU8,AMZN,Amazon,"Mark Roussin, CPA",2024-01-05,buy,4,85,85,90,1,buy,False,False,False,False,False,,,70,False,True,b017ab39c635be5f,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
168,RCkD9ot0sL0,MSFT,Microsoft,Dividendology,2024-09-20,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,28cd028f3fb0dcb8,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
169,RTqgOz5CG4s,NVDA,Nvidia,Dividend Bull,2023-12-15,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,fcf429e829085c58,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
170,RVY_gaWTBf8,TSLA,Tesla,The Investor Channel,2023-08-04,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,f2f9910ea5f5a8cb,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
171,RVY_gaWTBf8,NVDA,Nvidia,The Investor Channel,2023-08-04,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,2a0c8729d6da8f2f,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
172,S5qPHBVOx6s,AMD,nan,Couch Investor,2025-08-05,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,f76a9ff8e57f5624,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
173,S5qPHBVOx6s,AMD,nan,Couch Investor,2025-08-05,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,a5411517cf03c920,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
174,S5qPHBVOx6s,GOOGL,Alphabet,Couch Investor,2025-08-05,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,b0dd950589c1bc6f,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
175,S5qPHBVOx6s,AMZN,Amazon,Couch Investor,2025-08-05,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,bfd4383dc1e678bb,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
176,SD5NKdETIs0,UBER,Uber,"Parkev Tatevosian, CFA",2026-03-03,buy,2,40,40,90,1,buy,True,True,False,False,False,,,70,False,False,34ab1275877a1239,proxy_quality_from_locked_manifest_no_transcript_text_exported,low
177,SFBjjF7uLeY,MSFT,Microsoft,The Investor Channel,2023-01-25,buy,2,40,40,90,1,buy,True,True,False,False,False,,,70,False,False,83df7664134e28cd,proxy_quality_from_locked_manifest_no_transcript_text_exported,low
178,SS6iA7rkR0I,NVDA,Nvidia,Jose Najarro Stocks,2025-07-19,sell,3,75,75,90,1,sell,False,False,False,False,False,,,20,True,True,6dd47dd78890ab52,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
179,SgZ_mSY9Wcs,AMD,nan,Couch Investor,2025-08-05,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,64f4cca9e65518fc,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
180,St89OhMFi08,AMD,nan,Jose Najarro Stocks,2025-08-05,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,deb8ca38602ab868,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
181,TjFsAeG7rLM,NVDA,Nvidia,Jose Najarro Stocks,2025-08-17,buy,4,95,95,90,1,buy,False,False,False,False,False,,,20,True,True,8939c3182d1a65ab,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
182,UDqLvS18EwY,SHOP,Shopify,The Investor Channel,2023-08-18,sell,3,60,60,90,1,sell,False,False,False,False,False,,,70,False,False,4f81acf7325cfb40,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
183,UDqLvS18EwY,NVDA,Nvidia,The Investor Channel,2023-08-18,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,065d94e05f8323d7,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
184,UDqLvS18EwY,GOOGL,Alphabet,The Investor Channel,2023-08-18,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,6e57551b6d435e3e,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
185,UDqLvS18EwY,MSFT,Microsoft,The Investor Channel,2023-08-18,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,bb5de5be18ca1464,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
186,UoT3BZRjozE,DIS,Disney,The Investor Channel,2023-02-08,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,4ce13474e31d5958,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
187,V2n8fGThJas,NVDA,Nvidia,Jose Najarro Stocks,2025-07-25,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,1110738287288cbc,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
188,V81J4r1Ynwo,AMZN,Amazon,The Investor Channel,2023-04-27,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,97db1c904452189d,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
189,WZn7DEvbUSg,NVDA,Nvidia,Jose Najarro Stocks,2025-07-16,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,31c6382d46db053f,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
190,WnC3Y0FeI4w,MSFT,Microsoft,"Parkev Tatevosian, CFA",2026-03-10,sell,4,90,90,90,1,sell,False,False,False,False,False,,,20,True,False,f1aa52e8fa1bd0d1,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
191,WnC3Y0FeI4w,MSFT,Microsoft,"Parkev Tatevosian, CFA",2026-03-10,sell,3,70,70,90,1,sell,False,False,False,False,False,,,20,True,False,9e37dddd9bff10c9,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
192,WuXwBigWRnM,MSFT,Microsoft,"Mark Roussin, CPA",2023-09-25,buy,4,80,80,90,1,buy,False,False,False,False,False,,,70,False,False,3a81bc2b22abb459,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
193,XIFBe1sQ154,AMD,nan,Jose Najarro Stocks,2025-08-10,sell,3,75,75,90,1,sell,False,False,False,False,False,,,20,True,True,c1f70278fba4990a,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
194,XIFBe1sQ154,NVDA,Nvidia,Jose Najarro Stocks,2025-08-10,sell,3,75,75,90,1,sell,False,False,False,False,False,,,20,True,True,9f493e9ccff4419b,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
195,XJhgSiCH4Bs,PYPL,PayPal,Couch Investor,2025-08-18,buy,2,50,50,90,1,buy,True,True,False,False,False,,,20,True,False,cf54eaea6155db5e,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
196,XJhgSiCH4Bs,SOFI,SoFi,Couch Investor,2025-08-18,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,41acb9296cec8d6d,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
197,XJhgSiCH4Bs,GOOGL,Alphabet,Couch Investor,2025-08-18,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,7ee88f25fda1e894,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
198,XSUg0rwuMaM,AMD,nan,Couch Investor,2025-08-11,sell,3,75,75,90,1,sell,False,False,False,False,False,,,20,True,True,2a1dc5a7fc6407e5,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
199,XSUg0rwuMaM,AMD,nan,Couch Investor,2025-08-11,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,af9cd0ef75e7e305,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
200,XSUg0rwuMaM,AMD,nan,Couch Investor,2025-08-11,sell,3,75,75,90,1,sell,False,False,False,False,False,,,20,True,True,9362f04b7e5a1b9b,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
201,XSUg0rwuMaM,AMD,nan,Couch Investor,2025-08-11,sell,3,75,75,90,1,sell,False,False,False,False,False,,,20,True,True,91e9e1c6d263a524,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
202,XSUg0rwuMaM,NVDA,Nvidia,Couch Investor,2025-08-11,sell,3,75,75,90,1,sell,False,False,False,False,False,,,20,True,True,5c5836aaed4e71f8,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
203,XSUg0rwuMaM,NVDA,Nvidia,Couch Investor,2025-08-11,sell,3,75,75,90,1,sell,False,False,False,False,False,,,20,True,True,5113fdc25b8b9712,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
204,XZ5iutKcq3c,UBER,Uber,"Parkev Tatevosian, CFA",2026-03-19,buy,2,50,50,90,1,buy,True,True,False,False,False,,,20,True,False,16f8d21b23b72a06,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
205,XZ5iutKcq3c,UBER,Uber,"Parkev Tatevosian, CFA",2026-03-19,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,fe3fd238682cd3fc,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
206,Y4NVOCAnKzI,AAPL,Apple,"Mark Roussin, CPA",2024-01-18,sell,2,55,55,90,1,sell,True,True,False,False,False,,,20,True,True,03512fcf5978b267,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
207,Y4NVOCAnKzI,AAPL,Apple,"Mark Roussin, CPA",2024-01-18,sell,3,75,75,90,1,sell,False,False,False,False,False,,,20,True,True,68191446fa223544,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
208,Y4NVOCAnKzI,NVDA,Nvidia,"Mark Roussin, CPA",2024-01-18,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,803c8a8006785dc4,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
209,Y4NVOCAnKzI,GOOGL,Alphabet,"Mark Roussin, CPA",2024-01-18,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,a235160518f5972d,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
210,YNxgKIqwPew,PYPL,PayPal,The Investor Channel,2023-08-06,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,f4eda49bd06473e3,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
